uid,keep,interaction,title,journal
WOS:000407990600006,1,mpa,THE DECLINE OF THE LAKE TANA (ETHIOPIA) FISHERIES: CAUSES AND POSSIBLE SOLUTIONS,LAND DEGRADATION & DEVELOPMENT
WOS:000407990600006,1,habitat,THE DECLINE OF THE LAKE TANA (ETHIOPIA) FISHERIES: CAUSES AND POSSIBLE SOLUTIONS,LAND DEGRADATION & DEVELOPMENT
WOS:000280636900014,1,invasive,"The demography of introduction pathways, propagule pressure and occurrences of non-native freshwater fish in England",AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000239961700023,1,feed,"The diet of Horabagrus brachysoma (Gunther), an endangered bagrid catfish from Lake Vembanad (South India)",JOURNAL OF FISH BIOLOGY
WOS:000282804900009,1,exclusion,The different uses of sea space in Polish Marine Areas: is conflict inevitable?,OCEANOLOGIA
WOS:000291775300005,1,disease,THE DIVERSITY OF SEA LICE (COPEPODA: CALIGIDAE) PARASITIC ON THREESPINE STICKLEBACK (GASTEROSTEUS ACULEATUS) IN COASTAL BRITISH COLUMBIA,JOURNAL OF PARASITOLOGY
WOS:000345644100001,1,disease,The draft genome of the large yellow croaker reveals well-developed innate immunity,NATURE COMMUNICATIONS
WOS:000247899700009,1,disease,The dual myths of the healthy wild fish and the unhealthy farmed fish,DISEASES OF AQUATIC ORGANISMS
WOS:000380357300008,1,disease,The dynamics of coupled populations subject to control,THEORETICAL ECOLOGY
WOS:000081239700005,1,habitat,The ecological basis for economic value of seafood production supported by mangrove ecosystems,ECOLOGICAL ECONOMICS
WOS:000081239700005,1,enhancement,The ecological basis for economic value of seafood production supported by mangrove ecosystems,ECOLOGICAL ECONOMICS
WOS:000081239700005,1,market,The ecological basis for economic value of seafood production supported by mangrove ecosystems,ECOLOGICAL ECONOMICS
WOS:000072166600007,1,market,The ecological footprint concept for sustainable seafood production: A review,ECOLOGICAL APPLICATIONS
WOS:000084919400010,1,fad,The ecology of and fishery for Coryphaena spp. in the waters around Australia and New Zealand,SCIENTIA MARINA
WOS:000330967900009,1,fad,The ecology of benthopelagic fishes at offshore wind farms: a synthesis of 4 years of research,HYDROBIOLOGIA
WOS:000330967900009,1,habitat,The ecology of benthopelagic fishes at offshore wind farms: a synthesis of 4 years of research,HYDROBIOLOGIA
WOS:000330967900009,1,feed,The ecology of benthopelagic fishes at offshore wind farms: a synthesis of 4 years of research,HYDROBIOLOGIA
WOS:000364436700031,1,market,The economic feasibility of light-emitting diode (LED) lights for the Korean offshore squid-jigging fishery,OCEAN & COASTAL MANAGEMENT
WOS:000340899900004,1,enhancement,The ecosystem approach to fisheries: management at the dynamic interface between biodiversity conservation and sustainable use,YEAR IN ECOLOGY AND CONSERVATION BIOLOGY
WOS:000288780400009,1,feed,"The effect of artificial feed on blood biochemistry profile and liver histology of wild saddled bream, Oblada melanura (Sparidae)",MARINE ENVIRONMENTAL RESEARCH
WOS:000278796500008,1,water,The effect of broccoli in diet on the cytochrome P450 activities of tilapia fish (Oreochromis niloticus) during phenol exposure,AQUACULTURE
WOS:000278796500008,1,feed,The effect of broccoli in diet on the cytochrome P450 activities of tilapia fish (Oreochromis niloticus) during phenol exposure,AQUACULTURE
WOS:000166177500006,1,disease,The effect of capture and handling stress on plasma steroid levels and gonadal condition in wild and farmed snapper Pagrus auratus (Sparidae),JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000166177500006,1,enhancement,The effect of capture and handling stress on plasma steroid levels and gonadal condition in wild and farmed snapper Pagrus auratus (Sparidae),JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000353644800019,1,feed,The effect of carbon dioxide on growth and metabolism in juvenile turbot Scophthalmus maximus L.,AQUACULTURE
WOS:000189224400015,1,feed,The effect of dietary administration of the fungus Mucor circinelloides on non-specific immune responses of gilthead seabream,FISH & SHELLFISH IMMUNOLOGY
WOS:000237838800051,1,feed,"The effect of dietary protein on consumption, survival, growth and production of the sea urchin Lytechinus variegatus",AQUACULTURE
WOS:000233018100007,1,feed,The effect of different carotenoid sources on skin coloration of cultured red porgy (Pagrus pagrus),AQUACULTURE RESEARCH
WOS:000390735200022,1,mpa,"The effect of different dietary microalgae on the fatty acid profile, fecundity and population development of the calanoid copepod Pseudodiaptomus hessei (Copepoda: Calanoida)",AQUACULTURE
WOS:000390735200022,1,feed,"The effect of different dietary microalgae on the fatty acid profile, fecundity and population development of the calanoid copepod Pseudodiaptomus hessei (Copepoda: Calanoida)",AQUACULTURE
WOS:000362939700004,1,water,The effect of different growing conditions to proximate composition and fatty acid profiles of rainbow trouts (Oncorhynchus mykiss),JOURNAL OF APPLIED ANIMAL RESEARCH
WOS:000362939700004,1,genetic,The effect of different growing conditions to proximate composition and fatty acid profiles of rainbow trouts (Oncorhynchus mykiss),JOURNAL OF APPLIED ANIMAL RESEARCH
WOS:000241057700020,1,water,The effect of different holding conditions for environmental monitoring with caged rainbow trout (Oncorhynchus mykiss),JOURNAL OF ENVIRONMENTAL MONITORING
WOS:000241057700020,1,feed,The effect of different holding conditions for environmental monitoring with caged rainbow trout (Oncorhynchus mykiss),JOURNAL OF ENVIRONMENTAL MONITORING
WOS:000241057700020,1,genetic,The effect of different holding conditions for environmental monitoring with caged rainbow trout (Oncorhynchus mykiss),JOURNAL OF ENVIRONMENTAL MONITORING
WOS:000364592800010,1,feed,The effect of geographical origin of perch (Perca fluviatilis L. 1758) populations on growth rates under natural and aquaculture conditions: a review,JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000173470100012,1,feed,The effect of light intensity and spectrum on the incidence of first feeding by larval haddock,JOURNAL OF FISH BIOLOGY
WOS:000225487200004,1,water,"The effect of light on the settlement of the salmon louse, Lepeophtheirus salmonis, on Atlantic salmon, Salmo salar L.",JOURNAL OF FISH DISEASES
WOS:000225487200004,1,disease,"The effect of light on the settlement of the salmon louse, Lepeophtheirus salmonis, on Atlantic salmon, Salmo salar L.",JOURNAL OF FISH DISEASES
WOS:000385372200001,1,disease,"The effect of light regimen on settlement patterns of sea lice, Lepeophtheirus salmonis, on Atlantic salmon, Salmo salar, post-smolts while taking into account fish size and fin erosion in a static tank system",AQUACULTURE
WOS:000310571300032,1,water,"The effect of ozonation on the survival, growth and microbiology of the European lobster (Homarus gammarus)",AQUACULTURE
WOS:000310571300032,1,enhancement,"The effect of ozonation on the survival, growth and microbiology of the European lobster (Homarus gammarus)",AQUACULTURE
WOS:000272989600033,1,water,The effect of powdered thyme sprinkling on quality changes of wild and farmed gilthead sea bream fillets stored in ice,FOOD CHEMISTRY
WOS:000272989600033,1,feed,The effect of powdered thyme sprinkling on quality changes of wild and farmed gilthead sea bream fillets stored in ice,FOOD CHEMISTRY
WOS:000287349400029,1,feed,The effect of recirculating aquaculture systems on the concentrations of heavy metals in culture water and tissues of Nile tilapia Oreochromis niloticus,FOOD CHEMISTRY
WOS:000331597000006,1,enhancement,The effect of selected ovulation-inducing preparations on post-stripping mortality and reproductive indicators of farmed European grayling (Thymallus thymallus L.),ACTA VETERINARIA BRNO
WOS:000169157800009,1,feed,The effect of size and diet on gonad production by the Chilean sea urchin Loxechinus albus,JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000262050500011,1,water,The effect of sperm to egg ratio and gamete contact time on fertilization success in Atlantic cod Gadus morhua L.,AQUACULTURE
WOS:000262050500011,1,enhancement,The effect of sperm to egg ratio and gamete contact time on fertilization success in Atlantic cod Gadus morhua L.,AQUACULTURE
WOS:000347909800025,1,enhancement,The effect of structural enrichment in hatchery tanks on the morphology of two neotropical fish species,NEOTROPICAL ICHTHYOLOGY
WOS:000373410500005,1,feed,The effect of temperature on postprandial metabolism of yellowfin tuna (Thunnus albacares),COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY
WOS:000351837100020,1,mpa,The effect of trap type and water depth on puerulus settlement in the spiny lobster aquaculture industry in Indonesia,AQUACULTURE
WOS:000305378400008,1,disease,The effect of triploidy and vaccination on neutrophils and B-cells in the peripheral blood and head kidney of 0+ and 1+ Atlantic salmon (Salmo solar L.) post-smolts,FISH & SHELLFISH IMMUNOLOGY
WOS:000280735200038,1,water,The effect of triploidy on juvenile Atlantic salmon (Salmo salar) response to varying levels of dietary phosphorus,AQUACULTURE
WOS:000280735200038,1,feed,The effect of triploidy on juvenile Atlantic salmon (Salmo salar) response to varying levels of dietary phosphorus,AQUACULTURE
WOS:000339106200009,1,feed,The effect of triploidy on the efficacy and physiological response to anesthesia with MS 222 and isoeugenol in Atlantic salmon post-smolts,AQUACULTURE INTERNATIONAL
WOS:000342529400065,1,disease,The effect of triploidy on vaccine side-effects in Atlantic salmon,AQUACULTURE
WOS:000342529400065,1,feed,The effect of triploidy on vaccine side-effects in Atlantic salmon,AQUACULTURE
WOS:000342529400065,1,genetic,The effect of triploidy on vaccine side-effects in Atlantic salmon,AQUACULTURE
WOS:000299729400003,1,feed,"The Effect of Vitamins on Weight Gain and Organ Production in the Sea Urchin, Lytechinus variegatus (Echinodermata: Echinoidea)",JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000089224300011,1,feed,The effect of whole body lipid on early sexual maturation of 1+age male chinook salmon (Oncorhynchus tshawytscha),AQUACULTURE
WOS:000089224300011,1,enhancement,The effect of whole body lipid on early sexual maturation of 1+age male chinook salmon (Oncorhynchus tshawytscha),AQUACULTURE
WOS:000343315900035,1,mpa,The effectiveness of a seal scarer at a wild salmon net fishery,ICES JOURNAL OF MARINE SCIENCE
WOS:A1997WW09600006,1,water,The effects of acute hypoxia and hypercapnia on oxygen consumption of the freshwater European eel,JOURNAL OF FISH BIOLOGY
WOS:000382599600001,1,exclusion,The effects of changing spatial scales on spatial patterns of CPUE for Ommastrephes bartramii in the northwest Pacific Ocean,FISHERIES RESEARCH
WOS:000277113800023,1,price,The Effects of Chilean Coho Salmon and Rainbow Trout Aquaculture on Markets for Alaskan Sockeye Salmon,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT
WOS:000277113800023,1,market,The Effects of Chilean Coho Salmon and Rainbow Trout Aquaculture on Markets for Alaskan Sockeye Salmon,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT
WOS:000258169800014,1,water,The effects of dietary protein : energy ratio and amino acid pattern on nitrogen utilization and excretion of rainbow trout Oncorhynchus mykiss (Walbaum),JOURNAL OF FISH BIOLOGY
WOS:000258169800014,1,feed,The effects of dietary protein : energy ratio and amino acid pattern on nitrogen utilization and excretion of rainbow trout Oncorhynchus mykiss (Walbaum),JOURNAL OF FISH BIOLOGY
WOS:000263309400003,1,price,The effects of different types of product information on the consumer product evaluation for fresh cod in real life settings,FOOD QUALITY AND PREFERENCE
WOS:000305213500034,1,water,The Effects of Essential Oils Addition on the Quality of Wild and Farmed Sea Bream (Sparus aurata) Stored in Ice,FOOD AND BIOPROCESS TECHNOLOGY
WOS:000305213500034,1,feed,The Effects of Essential Oils Addition on the Quality of Wild and Farmed Sea Bream (Sparus aurata) Stored in Ice,FOOD AND BIOPROCESS TECHNOLOGY
WOS:000310572900014,1,feed,The effects of feeding frequency on growth and reproduction in zebrafish (Danio rerio),AQUACULTURE
WOS:000296448500007,1,feed,The effects of ration size on migration by hatchery-raised Atlantic salmon (Salmo salar) and brown trout (Salmo trutta),ECOLOGY OF FRESHWATER FISH
WOS:000296448500007,1,enhancement,The effects of ration size on migration by hatchery-raised Atlantic salmon (Salmo salar) and brown trout (Salmo trutta),ECOLOGY OF FRESHWATER FISH
WOS:000237482100021,1,feed,The effects of seasons and different feeds on fatty acid composition in fillets of cultured gilthead sea bream (Sparus aurata L.) and European sea bass (Dicentrarchus labrax L.) in Turkey,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES
WOS:000394077100007,1,water,The effects of storage on quality and nutritional aspects of farmed and wild sea bass (Dicentrachus labrax) muscle: In vitro oils digestibility evaluation,FISHERIES RESEARCH
WOS:000394077100007,1,feed,The effects of storage on quality and nutritional aspects of farmed and wild sea bass (Dicentrachus labrax) muscle: In vitro oils digestibility evaluation,FISHERIES RESEARCH
WOS:000231337400003,1,disease,"The effects of water temperature, salinity, and currents on the survival and distribution of the infective copepodid stage of sea lice (Lepeophtheirus salmonis) originating on Atlantic salmon farms in the Broughton Archipelago of British Columbia, Canada",REVIEWS IN FISHERIES SCIENCE
WOS:000348740100043,1,feed,"The efficacy of the oils of spearmint and methyl salicylate as new anesthetics and their effect on glucose levels in common carp (Cyprinus carpio L., 1758) juveniles",AQUACULTURE
WOS:000266965900005,1,disease,The efficacy of two immunostimulants against Flavobacterium columnare infection in juvenile rainbow trout (Oncorhynchus mykiss),FISH & SHELLFISH IMMUNOLOGY
WOS:000323758200015,1,mpa,The emerging synthesis of evolution with ecology in fisheries science,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000316580700007,1,feed,The emergy ecological footprint for small fish farm in China,ECOLOGICAL INDICATORS
WOS:000373220700011,1,water,The environmental cost of subsistence: Optimizing diets to minimize footprints,SCIENCE OF THE TOTAL ENVIRONMENT
WOS:000373220700011,1,feed,The environmental cost of subsistence: Optimizing diets to minimize footprints,SCIENCE OF THE TOTAL ENVIRONMENT
WOS:000227647600009,1,water,The environmental limits to globalization,CONSERVATION BIOLOGY
WOS:000227647600009,1,disease,The environmental limits to globalization,CONSERVATION BIOLOGY
WOS:000227647600009,1,invasive,The environmental limits to globalization,CONSERVATION BIOLOGY
WOS:000239917100012,1,genetic,"The escape of juvenile farmed Atlantic salmon from hatcheries into freshwater streams in New Brunswick, Canada",ICES JOURNAL OF MARINE SCIENCE
WOS:000239917100012,1,enhancement,"The escape of juvenile farmed Atlantic salmon from hatcheries into freshwater streams in New Brunswick, Canada",ICES JOURNAL OF MARINE SCIENCE
WOS:000369013600004,1,market,The Ethics and Sustainability of Capture Fisheries and Aquaculture,JOURNAL OF AGRICULTURAL & ENVIRONMENTAL ETHICS
WOS:000178406000023,1,genetic,The exotic American eel in Taiwan: ecological implications,JOURNAL OF FISH BIOLOGY
WOS:000178406000023,1,invasive,The exotic American eel in Taiwan: ecological implications,JOURNAL OF FISH BIOLOGY
WOS:A1996VM68000003,1,mpa,The exploitation of aquatic alive resources: Changing the strategy .2. Aquatic developments,ANNEE BIOLOGIQUE
WOS:000353086200005,1,exclusion,The factors affecting stakeholders' acceptance of offshore wind farms along the western coast of Taiwan: Evidence from stakeholders' perceptions,OCEAN & COASTAL MANAGEMENT
WOS:000329472000003,1,water,"The fatty acid compositions of total, neutral and polar lipids in wild and farmed lambari (Astyanax altiparanae) (Garutti & Britski, 2000) broodstock",AQUACULTURE RESEARCH
WOS:000376059300004,1,exclusion,The feasibility of offshore aquaculture and its potential for multi-use in the North Sea,AQUACULTURE INTERNATIONAL
